012,1,S4794,4,F,,V
012,1,S4794,10,F,,V
012,1,S4794,12,F,,V
012,1,S4794,18,F,,V
012,1,S4794,19,F,,V
012,1,S4794,21,F,,V
012,1,S4794,22,F,,V
012,1,S4794,23,F,,V
012,1,S4794,29,M,,V
012,1,S4794,33,M,,V
012,1,S4794,37,M,,V
012,1,S4794,38,M,,V
012,1,S4794,39,M,,V
012,1,S4794,40,M,,V
012,1,S4794,42,M,,V
012,1,S4794,46,M,,V
012,1,S4794,49,M,,V
012,1,S4794,50,M,,V
012,1,S4794,52,M,,V
